name,category,count,codes
商誉减值,3,382,"['000008', '000035', '000056', '000058', '000065', '000069', '000070', '000078', '000090', '000415', '000505', '000551', '000564', '000581', '000596', '000605', '000607', '000615', '000626', '000650', '000669', '000685', '000697', '000701', '000711', '000723', '000729', '000783', '000785', '000789', '000790', '000802', '000812', '000813', '000818', '000820', '000881', '000883', '000886', '000890', '000901', '000903', '000919', '000921', '001330', '002008', '002011', '002024', '002046', '002057', '002064', '002068', '002094', '002102', '002111', '002114', '002129', '002139', '002146', '002151', '002168', '002169', '002172', '002173', '002184', '002191', '002195', '002215', '002229', '002241', '002243', '002251', '002261', '002276', '002285', '002293', '002298', '002301', '002304', '002314', '002340', '002350', '002357', '002364', '002375', '002389', '002403', '002431', '002434', '002454', '002465', '002467', '002483', '002551', '002559', '002573', '002606', '002609', '002637', '002666', '002667', '002671', '002672', '002676', '002682', '002685', '002688', '002702', '002713', '002723', '002726', '002735', '002737', '002742', '002745', '002775', '002789', '002819', '002822', '002828', '002829', '002837', '002843', '002851', '002856', '002869', '002927', '002929', '002930', '002951', '002981', '003007', '003030', '003032', '300053', '300056', '300062', '300066', '300071', '300072', '300081', '300086', '300087', '300110', '300112', '300120', '300123', '300132', '300165', '300171', '300173', '300180', '300188', '300190', '300194', '300197', '300213', '300229', '300244', '300246', '300253', '300271', '300276', '300291', '300294', '300296', '300315', '300320', '300324', '300326', '300331', '300338', '300346', '300368', '300375', '300383', '300411', '300419', '300423', '300430', '300459', '300477', '300500', '300503', '300510', '300513', '300520', '300542', '300546', '300552', '300560', '300561', '300571', '300572', '300582', '300586', '300607', '300609', '300612', '300635', '300656', '300663', '300700', '300701', '300710', '300738', '300781', '300785', '300795', '300826', '300835', '300838', '300872', '300875', '300881', '300887', '300909', '300938', '300941', '300978', '300981', '300996', '301005', '301011', '301024', '301058', '301091', '301136', '301169', '301187', '301193', '301200', '301325', '301355', '301393', '301486', '301589', '600023', '600028', '600031', '600032', '600052', '600079', '600105', '600133', '600158', '600203', '600217', '600243', '600252', '600280', '600310', '600326', '600327', '600330', '600337', '600350', '600429', '600433', '600435', '600438', '600487', '600517', '600518', '600522', '600525', '600538', '600539', '600606', '600622', '600637', '600654', '600661', '600703', '600735', '600737', '600745', '600770', '600794', '600843', '600863', '600868', '600881', '600886', '600941', '600963', '600985', '600988', '601005', '601117', '601118', '601200', '601279', '601369', '601512', '601515', '601567', '601598', '601689', '601777', '601801', '601888', '601899', '601900', '601928', '603009', '603015', '603017', '603019', '603030', '603065', '603121', '603127', '603139', '603158', '603168', '603215', '603219', '603222', '603258', '603267', '603300', '603309', '603313', '603345', '603366', '603381', '603439', '603456', '603458', '603488', '603506', '603528', '603569', '603636', '603688', '603690', '603716', '603718', '603737', '603808', '603809', '603858', '603882', '603915', '603916', '603948', '603956', '603959', '603987', '603995', '605009', '605122', '605298', '688023', '688033', '688050', '688083', '688126', '688130', '688133', '688165', '688171', '688207', '688217', '688239', '688282', '688366', '688383', '688389', '688418', '688549', '688559', '688561', '688621', '688651', '688678', '688788', '920208', '920368', '920370', '920405']"
整体上市,3,88,"['000027', '000031', '000069', '000089', '000157', '000333', '000520', '000528', '000538', '000607', '000629', '000719', '000723', '000758', '000761', '000768', '000777', '000789', '000798', '000800', '000825', '000837', '000878', '000912', '000930', '000951', '001979', '002046', '002100', '002171', '002254', '002268', '002346', '002368', '002415', '300498', '600004', '600009', '600010', '600011', '600018', '600019', '600027', '600031', '600038', '600097', '600104', '600115', '600118', '600248', '600278', '600328', '600362', '600406', '600418', '600428', '600478', '600500', '600507', '600508', '600523', '600575', '600611', '600648', '600662', '600676', '600684', '600704', '600717', '600718', '600719', '600729', '600770', '600782', '600787', '600795', '600812', '600850', '600855', '600875', '600879', '600895', '600900', '600967', '600980', '600981', '600990', '601727']"
海外业务,3,302,"['000151', '000415', '000553', '000572', '000697', '000727', '000923', '001206', '001222', '001238', '001300', '001308', '001326', '001335', '001368', '001379', '001391', '002052', '002091', '002094', '002106', '002150', '002193', '002241', '002273', '002382', '002384', '002399', '002432', '002444', '002463', '002475', '002483', '002487', '002489', '002528', '002551', '002600', '002611', '002614', '002615', '002626', '002634', '002638', '002643', '002668', '002681', '002685', '002705', '002725', '002779', '002795', '002821', '002835', '002871', '002899', '002925', '002938', '002950', '002952', '002962', '002980', '002981', '002984', '003011', '003019', '003041', '300002', '300031', '300058', '300093', '300139', '300149', '300151', '300162', '300164', '300223', '300247', '300268', '300278', '300293', '300308', '300389', '300394', '300407', '300418', '300459', '300468', '300475', '300476', '300502', '300562', '300570', '300577', '300582', '300590', '300592', '300624', '300628', '300636', '300640', '300643', '300650', '300673', '300677', '300703', '300725', '300729', '300739', '300759', '300782', '300787', '300793', '300796', '300822', '300833', '300856', '300866', '300879', '300901', '300907', '300940', '300952', '300956', '300979', '300981', '300992', '300994', '301004', '301035', '301042', '301061', '301113', '301122', '301187', '301205', '301220', '301222', '301234', '301260', '301275', '301287', '301298', '301309', '301327', '301330', '301345', '301353', '301356', '301362', '301363', '301376', '301381', '301383', '301429', '301448', '301491', '301503', '301533', '301550', '301558', '301559', '301560', '301575', '301588', '301658', '301665', '301696', '600026', '600156', '600215', '600261', '600299', '600338', '600448', '600584', '600626', '600689', '600699', '600735', '600759', '600777', '600962', '600983', '600988', '601058', '601156', '601388', '601500', '601919', '603004', '603083', '603089', '603091', '603175', '603201', '603205', '603215', '603219', '603221', '603259', '603262', '603268', '603277', '603290', '603303', '603307', '603313', '603338', '603400', '603408', '603456', '603501', '603507', '603558', '603583', '603586', '603600', '603610', '603617', '603626', '603661', '603665', '603707', '603709', '603727', '603730', '603818', '603822', '603890', '603920', '603929', '603979', '603992', '603993', '605003', '605016', '605080', '605099', '605116', '605117', '605118', '605155', '605196', '605259', '605365', '605378', '605555', '605598', '688008', '688036', '688063', '688075', '688076', '688087', '688095', '688099', '688153', '688173', '688196', '688208', '688210', '688220', '688222', '688252', '688298', '688306', '688355', '688356', '688358', '688408', '688472', '688506', '688512', '688567', '688584', '688588', '688606', '688677', '688717', '688767', '688798', '920007', '920029', '920045', '920050', '920058', '920069', '920112', '920132', '920271', '920278', '920339', '920374', '920445', '920679', '920694', '920765', '920821', '920925', '920926', '920950']"
高校背景,3,41,"['000526', '000590', '000788', '000826', '000915', '000925', '000938', '000988', '000990', '002030', '002049', '002230', '002297', '002581', '002698', '300161', '300205', '300334', '300523', '300597', '300851', '300864', '300929', '301185', '600100', '600530', '600590', '600601', '600661', '600718', '600730', '600797', '600846', '601901', '603026', '688015', '688027', '688385', '688505', '688579', '920027']"
外资背景,3,42,"['000608', '000869', '000935', '002022', '002032', '002047', '002957', '300582', '300879', '300999', '600007', '600114', '600132', '600182', '600595', '600779', '600801', '600819', '601009', '603005', '603259', '603486', '605218', '688018', '688019', '688065', '688085', '688088', '688099', '688101', '688108', '688185', '688202', '688222', '688266', '688321', '688336', '688356', '688521', '688536', '688607', '688656']"
台资背景,3,28,"['002047', '002084', '002105', '002158', '002162', '002333', '002463', '002655', '002938', '300260', '300378', '300549', '300671', '601002', '601138', '601231', '601388', '603002', '603015', '603408', '603580', '603886', '603922', '603929', '603958', '605366', '688585', '688678']"
机构吸筹,3,43,"['001233', '001296', '001311', '001317', '001396', '002055', '002235', '002347', '002513', '002591', '002596', '002658', '002702', '002763', '002970', '300091', '300095', '300227', '300264', '300551', '300591', '300696', '300881', '301013', '301575', '603261', '603273', '603285', '603291', '603334', '603400', '603580', '603626', '603679', '603686', '603726', '603936', '605069', '605122', '920068', '920091', '920100', '920121']"
新进成份,3,36,"['000657', '000988', '001280', '002202', '002353', '002532', '002558', '002602', '002837', '300390', '300450', '300475', '300620', '300672', '300757', '300953', '301165', '301217', '301308', '301377', '301526', '301550', '600118', '600221', '600549', '601727', '688072', '688183', '688347', '688498', '688521', '688795', '688802', '920015', '920088', '920100']"
沪港通SH,3,0,[]
深港通SZ,3,0,[]
MSCI成份,3,370,"['000001', '000002', '000063', '000100', '000157', '000166', '000301', '000333', '000338', '000425', '000426', '000538', '000559', '000568', '000596', '000617', '000625', '000630', '000651', '000657', '000661', '000688', '000708', '000725', '000728', '000768', '000776', '000783', '000786', '000858', '000876', '000883', '000895', '000938', '000951', '000960', '000963', '000975', '000977', '000983', '001203', '001389', '001914', '001965', '001979', '002001', '002010', '002024', '002027', '002032', '002050', '002075', '002080', '002131', '002142', '002146', '002156', '002179', '002185', '002195', '002230', '002236', '002241', '002242', '002304', '002311', '002352', '002371', '002379', '002382', '002384', '002389', '002396', '002415', '002422', '002459', '002460', '002463', '002465', '002466', '002475', '002487', '002493', '002497', '002517', '002518', '002555', '002557', '002563', '002594', '002600', '002602', '002625', '002648', '002653', '002683', '002705', '002709', '002714', '002736', '002738', '002747', '002812', '002837', '002850', '002851', '002916', '002920', '002938', '002939', '002966', '300014', '300015', '300033', '300037', '300058', '300059', '300085', '300088', '300115', '300122', '300124', '300136', '300168', '300251', '300255', '300308', '300316', '300347', '300390', '300394', '300395', '300408', '300413', '300433', '300450', '300454', '300459', '300475', '300498', '300502', '300548', '300604', '300620', '300748', '300750', '300751', '300757', '300760', '300773', '300782', '300841', '300857', '300896', '301308', '301358', '600000', '600009', '600010', '600011', '600015', '600016', '600019', '600023', '600025', '600026', '600027', '600028', '600029', '600030', '600031', '600036', '600039', '600048', '600050', '600061', '600066', '600085', '600089', '600104', '600105', '600109', '600111', '600115', '600118', '600143', '600150', '600160', '600183', '600188', '600196', '600208', '600211', '600221', '600233', '600271', '600276', '600305', '600309', '600316', '600346', '600352', '600362', '600372', '600406', '600426', '600436', '600438', '600487', '600489', '600498', '600519', '600547', '600562', '600570', '600580', '600585', '600588', '600600', '600601', '600642', '600660', '600673', '600674', '600685', '600690', '600703', '600711', '600741', '600760', '600795', '600803', '600809', '600845', '600848', '600867', '600875', '600886', '600887', '600900', '600905', '600919', '600926', '600958', '600988', '600989', '600998', '600999', '601006', '601009', '601012', '601018', '601021', '601058', '601066', '601077', '601088', '601100', '601108', '601111', '601117', '601127', '601138', '601162', '601166', '601169', '601186', '601198', '601211', '601212', '601216', '601225', '601229', '601231', '601288', '601318', '601328', '601336', '601360', '601377', '601390', '601398', '601456', '601555', '601600', '601601', '601607', '601618', '601628', '601658', '601668', '601669', '601688', '601689', '601699', '601727', '601766', '601777', '601788', '601800', '601816', '601818', '601838', '601857', '601868', '601869', '601872', '601877', '601881', '601888', '601899', '601901', '601919', '601939', '601985', '601988', '601995', '603019', '603027', '603129', '603259', '603288', '603296', '603369', '603392', '603486', '603501', '603638', '603678', '603799', '603806', '603927', '603986', '603993', '605499', '688002', '688008', '688012', '688019', '688027', '688029', '688036', '688047', '688072', '688088', '688099', '688110', '688111', '688183', '688188', '688223', '688256', '688303', '688313', '688331', '688347', '688361', '688375', '688387', '688469', '688498', '688506', '688516', '688521', '688525', '688568', '688617', '688629', '688702', '688777']"
